time,open,high,low,close,volume
2022-04-04 09:00:00+00:00,1931.05,1931.59,1925.74,1925.95,1719510
2022-04-04 10:00:00+00:00,1925.95,1929.02,1925.49,1928.77,1470260
2022-04-04 11:00:00+00:00,1928.79,1930.99,1928.03,1929.17,1793249
2022-04-04 12:00:00+00:00,1929.13,1935.93,1928.19,1931.56,3150209
2022-04-04 13:00:00+00:00,1931.55,1936.88,1925.24,1925.25,4634600
2022-04-04 14:00:00+00:00,1925.25,1936.2,1924.25,1934.58,3977750
2022-04-04 15:00:00+00:00,1934.58,1935.5,1930.32,1933.51,2564040
2022-04-04 16:00:00+00:00,1933.54,1933.89,1930.39,1931.5,1783639
2022-04-04 17:00:00+00:00,1931.39,1931.58,1928.68,1929.48,1407210
2022-04-04 18:00:00+00:00,1929.48,1933.3,1928.74,1931.95,1413988
2022-04-04 19:00:00+00:00,1931.94,1932.95,1929.95,1932.3,1397138
2022-04-04 20:00:00+00:00,1932.4,1933.18,1931.18,1932.67,518427
2022-04-04 22:00:00+00:00,1931.88,1933.81,1931.88,1933.09,389680
2022-04-04 23:00:00+00:00,1933.01,1933.45,1930.67,1931.43,537020
2022-04-05 00:00:00+00:00,1931.43,1932.99,1931.24,1931.85,992450
2022-04-05 01:00:00+00:00,1931.89,1932.45,1929.35,1930.26,748489
2022-04-05 02:00:00+00:00,1930.26,1930.48,1927.55,1928.17,721609
2022-04-05 03:00:00+00:00,1928.17,1929.51,1927.26,1928.49,685209
2022-04-05 04:00:00+00:00,1928.48,1928.97,1926.41,1928.41,896689
2022-04-05 05:00:00+00:00,1928.39,1930.71,1927.32,1930.54,804788
2022-04-05 06:00:00+00:00,1930.52,1933.46,1930.2,1932.51,1229070
2022-04-05 07:00:00+00:00,1932.51,1933.1,1926.33,1927.51,2114249
2022-04-05 08:00:00+00:00,1927.5,1931.96,1925.34,1931.58,1887697
2022-04-05 09:00:00+00:00,1931.58,1932.31,1927.84,1929.5,1981448
2022-04-05 10:00:00+00:00,1929.5,1930.52,1925.75,1928.66,1833769
2022-04-05 11:00:00+00:00,1928.66,1929.66,1926.63,1927.67,1557470
2022-04-05 12:00:00+00:00,1927.67,1935.18,1923.98,1935.05,2974530
2022-04-05 13:00:00+00:00,1935.05,1943.55,1932.21,1942.11,3865120
2022-04-05 14:00:00+00:00,1942.11,1944.46,1926.97,1930.66,4936738
2022-04-05 15:00:00+00:00,1930.62,1932.92,1918.93,1920.77,3098919
2022-04-05 16:00:00+00:00,1920.77,1925.36,1917.84,1923.35,3053109
2022-04-05 17:00:00+00:00,1923.31,1925.55,1921.05,1921.96,1612239
2022-04-05 18:00:00+00:00,1922.01,1924.45,1920.26,1923.65,1351840
2022-04-05 19:00:00+00:00,1923.66,1924.57,1919.29,1920.36,1992129
2022-04-05 20:00:00+00:00,1920.28,1923.67,1919.95,1923.45,683399
2022-04-05 22:00:00+00:00,1924.13,1924.13,1921.85,1922.76,402170
