time,open,high,low,close,volume
2014-12-15 20:00:00+00:00,1207.37,1208.44,1190.46,1192.14,18287
2014-12-16 00:00:00+00:00,1193.08,1199.1,1192.87,1197.29,8911
2014-12-16 04:00:00+00:00,1197.29,1199.1,1193.33,1197.38,7683
2014-12-16 08:00:00+00:00,1197.53,1202.82,1194.53,1201.31,13948
2014-12-16 12:00:00+00:00,1201.36,1223.34,1197.65,1211.18,25618
2014-12-16 16:00:00+00:00,1211.16,1212.54,1187.34,1197.67,43196
2014-12-16 20:00:00+00:00,1197.61,1197.71,1192.73,1196.3,16950
2014-12-17 00:00:00+00:00,1195.53,1199.31,1195.48,1197.16,6167
2014-12-17 04:00:00+00:00,1197.14,1198.8,1195.75,1198.55,9066
2014-12-17 08:00:00+00:00,1198.53,1201.58,1194.31,1195.52,13793
2014-12-17 12:00:00+00:00,1195.53,1202.81,1195.27,1198.02,15383
2014-12-17 16:00:00+00:00,1198.1,1199.34,1190.54,1194.7,23857
2014-12-17 20:00:00+00:00,1194.71,1201.58,1183.4,1188.83,24731
2014-12-18 00:00:00+00:00,1188.8,1194.28,1188.66,1193.57,6360
2014-12-18 04:00:00+00:00,1193.61,1200.24,1192.7,1198.7,8398
2014-12-18 08:00:00+00:00,1198.75,1201.85,1196.75,1197.77,13488
2014-12-18 12:00:00+00:00,1198.22,1213.69,1198.17,1202.74,18643
2014-12-18 16:00:00+00:00,1202.84,1205.3,1192.44,1194.81,18689
2014-12-18 20:00:00+00:00,1194.73,1199.09,1193.96,1197.92,6511
2014-12-19 00:00:00+00:00,1197.88,1199.86,1195.45,1199.04,5623
2014-12-19 04:00:00+00:00,1199.05,1199.48,1196.11,1198.67,10778
2014-12-19 08:00:00+00:00,1198.66,1201.15,1193.77,1198.65,10325
2014-12-19 12:00:00+00:00,1198.68,1200.39,1194.44,1198.0,11707
2014-12-19 16:00:00+00:00,1198.0,1199.03,1195.04,1196.5,15630
2014-12-19 20:00:00+00:00,1196.5,1197.08,1193.39,1195.19,6977
2014-12-22 00:00:00+00:00,1194.02,1197.66,1193.89,1197.09,4744
2014-12-22 04:00:00+00:00,1197.09,1198.99,1196.36,1197.98,7172
2014-12-22 08:00:00+00:00,1198.0,1203.21,1195.96,1196.95,10769
2014-12-22 12:00:00+00:00,1196.86,1198.01,1194.56,1196.27,7992
2014-12-22 16:00:00+00:00,1196.25,1196.68,1176.82,1180.73,17812
2014-12-22 20:00:00+00:00,1180.64,1181.04,1170.48,1175.5,9516
2014-12-23 00:00:00+00:00,1176.58,1179.64,1172.9,1178.55,7755
2014-12-23 04:00:00+00:00,1178.53,1182.81,1176.7,1178.64,9144
2014-12-23 08:00:00+00:00,1178.59,1184.77,1177.78,1180.29,12137
2014-12-23 12:00:00+00:00,1180.33,1181.23,1175.45,1178.23,17437
2014-12-23 16:00:00+00:00,1178.28,1179.61,1174.79,1177.96,20934
2014-12-23 20:00:00+00:00,1177.99,1178.28,1172.47,1175.75,8734
2014-12-24 00:00:00+00:00,1176.54,1178.23,1176.01,1177.36,3742
2014-12-24 04:00:00+00:00,1177.33,1179.87,1176.7,1179.16,5831
2014-12-24 08:00:00+00:00,1179.18,1180.95,1178.06,1179.27,6889
2014-12-24 12:00:00+00:00,1179.33,1179.99,1174.27,1175.33,8548
2014-12-24 16:00:00+00:00,1175.28,1175.41,1172.71,1174.38,7700
2014-12-26 08:00:00+00:00,1186.39,1187.58,1185.31,1187.28,2481
2014-12-26 12:00:00+00:00,1187.27,1198.92,1186.49,1195.06,7953
2014-12-26 16:00:00+00:00,1194.96,1197.75,1192.01,1195.15,6817
2014-12-26 20:00:00+00:00,1195.15,1196.82,1192.44,1195.13,2733
2014-12-29 00:00:00+00:00,1196.12,1196.72,1192.32,1195.8,7740
2014-12-29 04:00:00+00:00,1195.78,1197.37,1194.31,1195.32,6804
2014-12-29 08:00:00+00:00,1195.31,1196.41,1192.77,1193.16,9490
2014-12-29 12:00:00+00:00,1193.09,1195.78,1190.64,1194.06,14435
2014-12-29 16:00:00+00:00,1194.05,1194.05,1178.82,1182.58,29638
2014-12-29 20:00:00+00:00,1182.63,1184.83,1180.58,1182.94,11253
2014-12-30 00:00:00+00:00,1182.69,1187.27,1180.63,1186.66,9773
2014-12-30 04:00:00+00:00,1186.61,1189.64,1185.59,1188.68,12378
2014-12-30 08:00:00+00:00,1188.65,1190.65,1187.0,1187.55,16566
